target_graph_num_vertices,target_graph_num_edges,target_graph_path,subgraph_num_vertices,subgraph_num_edges,subgraph_path,min,max,num_samples,median,mean,stdev,num_found_matchings
200,600,si/si2_bvg_b03_200/si2_b03_m200.02/target,40,114,si/si2_bvg_b03_200/si2_b03_m200.02/pattern,0.03049312811344862,0.03301566280424595,10,0.030575632583349943,0.0308053370565176,0.0007778056642388464,400
200,600,si/si2_bvg_b03_200/si2_b03_m200.01/target,40,114,si/si2_bvg_b03_200/si2_b03_m200.01/pattern,0.03057179693132639,0.03298751264810562,10,0.030625662300735712,0.030863195937126876,0.0007475674084488212,400
200,600,si/si2_bvg_b03_200/si2_b03_m200.00/target,40,114,si/si2_bvg_b03_200/si2_b03_m200.00/pattern,0.03095172718167305,0.03349304385483265,10,0.03102801740169525,0.03126674760133028,0.0007837872464655014,400
200,600,si/si2_bvg_b03_200/si2_b03_m200.07/target,40,114,si/si2_bvg_b03_200/si2_b03_m200.07/pattern,0.022968269884586334,0.026964344084262848,10,0.023839314468204975,0.02443274101242423,0.0015286307828618639,400
200,600,si/si2_bvg_b03_200/si2_b03_m200.03/target,40,114,si/si2_bvg_b03_200/si2_b03_m200.03/pattern,0.025926316156983376,0.026710154488682747,10,0.025942790787667036,0.026043079420924188,0.00023975516990677574,400
200,600,si/si2_bvg_b03_200/si2_b03_m200.04/target,40,114,si/si2_bvg_b03_200/si2_b03_m200.04/pattern,0.026100564748048782,0.030632448382675648,10,0.026999753434211016,0.027595024835318328,0.0017194914570575186,400
200,600,si/si2_bvg_b03_200/si2_b03_m200.06/target,40,114,si/si2_bvg_b03_200/si2_b03_m200.06/pattern,0.027422483079135418,0.032185474410653114,10,0.02824393706396222,0.028923141490668058,0.0017543334741372684,400
200,600,si/si2_bvg_b03_200/si2_b03_m200.05/target,40,114,si/si2_bvg_b03_200/si2_b03_m200.05/pattern,0.030541268177330494,0.03143142629414797,10,0.030601047445088625,0.030678634252399205,0.0002670415620208119,400
200,600,si/si2_bvg_b03_200/si2_b03_m200.09/target,40,114,si/si2_bvg_b03_200/si2_b03_m200.09/pattern,0.030535297468304634,0.03311877325177193,10,0.030688137281686068,0.03094843802973628,0.0007725074061320407,400
200,600,si/si2_bvg_b03_200/si2_b03_m200.08/target,40,114,si/si2_bvg_b03_200/si2_b03_m200.08/pattern,0.030915556475520134,0.03312051296234131,10,0.03097248123958707,0.031180801335722208,0.0006821737971947006,400
400,1200,si/si2_bvg_b03_400/si2_b03_m400.04/target,80,234,si/si2_bvg_b03_400/si2_b03_m400.04/pattern,0.16453239787369967,0.1750046694651246,10,0.17270091827958822,0.17214120365679264,0.0028166542611978785,800
400,1200,si/si2_bvg_b03_400/si2_b03_m400.05/target,80,234,si/si2_bvg_b03_400/si2_b03_m400.05/pattern,0.21116561722010374,0.23466330859810114,10,0.2224733531475067,0.22315173726528884,0.008752543065732778,800
400,1200,si/si2_bvg_b03_400/si2_b03_m400.01/target,80,234,si/si2_bvg_b03_400/si2_b03_m400.01/pattern,0.21902234386652708,0.2488318830728531,10,0.23446395248174667,0.23432877101004124,0.009461288019977249,800
400,1200,si/si2_bvg_b03_400/si2_b03_m400.00/target,80,234,si/si2_bvg_b03_400/si2_b03_m400.00/pattern,0.22902057878673077,0.23954502865672112,10,0.235624510794878,0.23499108981341124,0.003168426932429983,800
400,1200,si/si2_bvg_b03_400/si2_b03_m400.02/target,80,234,si/si2_bvg_b03_400/si2_b03_m400.02/pattern,0.24007470812648535,0.24883626401424408,10,0.24659611750394106,0.2459231742657721,0.003196572264304293,800
400,1200,si/si2_bvg_b03_400/si2_b03_m400.03/target,80,234,si/si2_bvg_b03_400/si2_b03_m400.03/pattern,0.2459169179201126,0.24872427340596914,10,0.24649162217974663,0.24684687061235308,0.0010074611799098378,800
400,1200,si/si2_bvg_b03_400/si2_b03_m400.06/target,80,234,si/si2_bvg_b03_400/si2_b03_m400.06/pattern,0.22045243717730045,0.23234011605381966,10,0.2206732069607824,0.2229509311262518,0.004369448861053016,800
400,1200,si/si2_bvg_b03_400/si2_b03_m400.09/target,80,234,si/si2_bvg_b03_400/si2_b03_m400.09/pattern,0.22638550819829106,0.23593855323269963,10,0.22654501255601645,0.22794049470685424,0.0030139356358209477,800
400,1200,si/si2_bvg_b03_400/si2_b03_m400.08/target,80,234,si/si2_bvg_b03_400/si2_b03_m400.08/pattern,0.22604897897690535,0.2381422589533031,10,0.2292617440689355,0.22986841374076902,0.0032429068322194195,800
400,1200,si/si2_bvg_b03_400/si2_b03_m400.07/target,80,234,si/si2_bvg_b03_400/si2_b03_m400.07/pattern,0.23402960412204266,0.24510633666068316,10,0.23557392740622163,0.23798228395171464,0.004325775174032347,800
800,2400,si/si2_bvg_b03_800/si2_b03_m800.01/target,160,474,si/si2_bvg_b03_800/si2_b03_m800.01/pattern,1.554961321875453,1.6041402886621654,10,1.581061144825071,1.5806707284413277,0.016828559675227634,1600
800,2400,si/si2_bvg_b03_800/si2_b03_m800.03/target,160,474,si/si2_bvg_b03_800/si2_b03_m800.03/pattern,1.6273113186471164,1.6969995726831257,10,1.6559915752150118,1.6577609237283468,0.021337409726404587,1600
800,2400,si/si2_bvg_b03_800/si2_b03_m800.02/target,160,474,si/si2_bvg_b03_800/si2_b03_m800.02/pattern,1.6407608510926366,1.6932911989279091,10,1.6785150447394699,1.6758314103353769,0.01692514548194893,1600
800,2400,si/si2_bvg_b03_800/si2_b03_m800.00/target,160,474,si/si2_bvg_b03_800/si2_b03_m800.00/pattern,1.8613370461389422,1.9104471052996814,10,1.8863267386332154,1.883857558807358,0.016195690863413582,1600
200,598,si/si2_bvg_b03m_200/si2_b03m_m200.00/target,40,94,si/si2_bvg_b03m_200/si2_b03m_m200.00/pattern,0.07067726831883192,0.07672241795808077,10,0.07308687455952168,0.07348267436027527,0.0021140942871998324,32
800,2400,si/si2_bvg_b03_800/si2_b03_m800.08/target,160,474,si/si2_bvg_b03_800/si2_b03_m800.08/pattern,1.5894716139882803,1.7304930305108428,10,1.7162188454531133,1.695007711276412,0.04769468937887426,1600
800,2400,si/si2_bvg_b03_800/si2_b03_m800.04/target,160,474,si/si2_bvg_b03_800/si2_b03_m800.04/pattern,1.7270425483584404,1.7362017510458827,10,1.7322374084033072,1.7314444136805833,0.003090143923904887,1600
800,2400,si/si2_bvg_b03_800/si2_b03_m800.09/target,160,474,si/si2_bvg_b03_800/si2_b03_m800.09/pattern,1.5982918180525303,2.0027975933626294,10,1.7301191822625697,1.7382464767433703,0.10211747694014922,1600
800,2400,si/si2_bvg_b03_800/si2_b03_m800.06/target,160,474,si/si2_bvg_b03_800/si2_b03_m800.06/pattern,1.9962752750143409,2.006351978518069,10,2.0016309660859406,2.0016297452151774,0.0035348227756997457,1600
800,2400,si/si2_bvg_b03_800/si2_b03_m800.05/target,160,474,si/si2_bvg_b03_800/si2_b03_m800.05/pattern,1.974969681352377,2.0145820938050747,10,2.005720819812268,2.0035736608318984,0.010572710450114056,1600
800,2400,si/si2_bvg_b03_800/si2_b03_m800.07/target,160,474,si/si2_bvg_b03_800/si2_b03_m800.07/pattern,2.013191046193242,2.027248501777649,10,2.0200315597467124,2.01979697290808,0.004707776972844081,1600
200,600,si/si2_bvg_b03m_200/si2_b03m_m200.05/target,40,100,si/si2_bvg_b03m_200/si2_b03m_m200.05/pattern,2.6956705758348107,2.7070789230056107,10,2.6964124210644513,2.6980172622017564,0.003480294534994689,4
200,600,si/si2_bvg_b03m_200/si2_b03m_m200.09/target,40,90,si/si2_bvg_b03m_200/si2_b03m_m200.09/pattern,0.5503828208893538,0.5593486921861768,10,0.5532968179322779,0.5544159756973386,0.0030217274844842427,64
200,600,si/si2_bvg_b03m_200/si2_b03m_m200.06/target,40,94,si/si2_bvg_b03m_200/si2_b03m_m200.06/pattern,3.4594156946986914,3.702488984912634,10,3.4974324256181717,3.520965086482465,0.0758711710960219,32
200,600,si/si2_bvg_b03m_200/si2_b03m_m200.08/target,40,96,si/si2_bvg_b03m_200/si2_b03m_m200.08/pattern,5.132393470034003,5.425640686415136,10,5.193267164286226,5.2188313450664285,0.08702281470022624,20
400,1200,si/si2_bvg_b03m_400/si2_b03m_m400.02/target,80,192,si/si2_bvg_b03m_400/si2_b03m_m400.02/pattern,0.4266361780464649,0.44275509007275105,10,0.43311229161918163,0.4329312522895634,0.0042389036953581465,192
400,1200,si/si2_bvg_b03m_400/si2_b03m_m400.03/target,80,188,si/si2_bvg_b03m_400/si2_b03m_m400.03/pattern,50.47635851614177,53.286047988105565,10,51.51968442089856,51.68573274086229,0.7800816053751087,122880
200,600,si/si2_bvg_b03m_200/si2_b03m_m200.01/target,40,90,si/si2_bvg_b03m_200/si2_b03m_m200.01/pattern,407.3194292811677,427.5337710911408,10,419.2483651773073,419.02334276568143,6.47712730949583,2580480
200,598,si/si2_bvg_b03m_200/si2_b03m_m200.02/target,40,92,si/si2_bvg_b03m_200/si2_b03m_m200.02/pattern,1183.7603626479395,1190.7595681259409,10,1188.8380366279744,1188.0106312104501,1.9724922109255871,110592
200,1200,si/si2_bvg_b06_200/si2_b06_m200.01/target,40,228,si/si2_bvg_b06_200/si2_b06_m200.01/pattern,0.12685492634773254,0.1326778568327427,10,0.12808931386098266,0.12841761754825712,0.0017332611718284487,400
200,1200,si/si2_bvg_b06_200/si2_b06_m200.00/target,40,228,si/si2_bvg_b06_200/si2_b06_m200.00/pattern,0.13603792246431112,0.14206130616366863,10,0.13709629327058792,0.1377748990431428,0.002078678468982955,400
200,1200,si/si2_bvg_b06_200/si2_b06_m200.02/target,40,228,si/si2_bvg_b06_200/si2_b06_m200.02/pattern,0.15922978101298213,0.1649498399347067,10,0.15966115682385862,0.1602879554964602,0.0017060262163100545,400
200,1200,si/si2_bvg_b06_200/si2_b06_m200.03/target,40,228,si/si2_bvg_b06_200/si2_b06_m200.03/pattern,0.16937033971771598,0.17257755436003208,10,0.16992017324082553,0.170167220197618,0.0009301448838328259,400
200,1200,si/si2_bvg_b06_200/si2_b06_m200.05/target,40,228,si/si2_bvg_b06_200/si2_b06_m200.05/pattern,0.1110007781535387,0.11369493510574102,10,0.1112896129488945,0.1116686888039112,0.0009615856698423018,400
200,1200,si/si2_bvg_b06_200/si2_b06_m200.04/target,40,228,si/si2_bvg_b06_200/si2_b06_m200.04/pattern,0.1433587446808815,0.1519189216196537,10,0.1466890200972557,0.1468706361949444,0.002537101421104416,400
200,1200,si/si2_bvg_b06_200/si2_b06_m200.06/target,40,228,si/si2_bvg_b06_200/si2_b06_m200.06/pattern,0.09897945169359446,0.10316707286983728,10,0.09926415560767055,0.09983584666624665,0.0012961097085331446,400
200,1200,si/si2_bvg_b06_200/si2_b06_m200.07/target,40,228,si/si2_bvg_b06_200/si2_b06_m200.07/pattern,0.12365564052015543,0.12966153863817453,10,0.124151143245399,0.12529823798686265,0.0021655546916256314,400
200,1200,si/si2_bvg_b06_200/si2_b06_m200.08/target,40,228,si/si2_bvg_b06_200/si2_b06_m200.08/pattern,0.10180378146469593,0.11593275610357523,10,0.10209354013204575,0.10492091858759522,0.004621174119140067,400
200,1200,si/si2_bvg_b06_200/si2_b06_m200.09/target,40,228,si/si2_bvg_b06_200/si2_b06_m200.09/pattern,0.12946624215692282,0.13459651358425617,10,0.13231884129345417,0.1322578489780426,0.0016150672735491132,400
400,2400,si/si2_bvg_b06_400/si2_b06_m400.01/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.01/pattern,1.3608522180002183,1.3907362500031013,10,1.3726492870046059,1.3749222345009913,0.012384904125773276,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.00/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.00/pattern,1.4200474109966308,1.4468751160020474,10,1.4278083400131436,1.43028745399497,0.009450078062632915,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.02/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.02/pattern,1.2323411414399743,1.3062368920072913,10,1.267465669196099,1.2691950869746507,0.021124860041985733,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.03/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.03/pattern,1.3561398535966873,1.4159288695082068,10,1.3948740256018937,1.3935652109794319,0.018683567336446254,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.05/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.05/pattern,1.0169982565566897,1.1126188831403852,10,1.083079552743584,1.0763670423068106,0.02837260903522649,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.04/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.04/pattern,1.4217429747805,1.5899419384077191,10,1.5026698736473918,1.5078846471384169,0.05663099717152682,800
